FP001 Ayam, ampela, goreng Daging Olahan (Processed) 4.8 270 32.3 11.2 9.9 0.0 1.8 129 314 4.9 980 0.12 3.3 0 4.7 56 0.21 0
FR005 Ayam, daging, segar (Chicken, meat, fresh) Daging Mentah (Raw) Gallus gallus domesticus 55.9 298 18.2 25.0 0.0 0.0 0.9 14 200 1.5 109 385.9 0.11 0.6 0 10.4 245 0.14 0.08 0
FR006 Ayam, dideh/darah, segar (Black puding (chicken blood), fresh) Daging Mentah (Raw) Gallus gallus domesticus 82.0 75 13.8 1.9 0.7 0.0 1.6 15 9 1.3 337 234.0 0.6 15 0.02 0
FR007 Ayam, hati, segar (Chicken liver, raw) Daging Mentah (Raw) Gallus domesticus 53.4 261 27.4 16.1 1.6 0.0 1.5 118 373 15.8 1068 22.9 0.84 0.0 169 28000 4.1 4957 4.38 0.64 0
FP002 Ayam, usus, goreng Daging Olahan (Processed) 4.6 473 45.2 26.3 13.9 0.0 10.1 1407 458 8.4 224 0.0 6 0.57
FP035 Babi hutan masak rica, masakan Daging Olahan (Processed) 56.2 491 24.6 16.3 0.2 2.7 18 144 1.2 1415 327.0 0.20 2.6 2193 0.47 0.61 0
FR008 Babi, daging, gemuk,segar (Pork, medium fat, fresh) Daging Mentah (Raw) Sus scrofa domesticus 42.0 453 11.9 45.0 0.0 0.0 1.1 7 117 1.8 112 819.3 0.22 0.4 0 5.9 0 0.59 0.58 0
FR009 Babi, daging, kurus, segar (Pork, lean, fresh) Daging Mentah (Raw) Sus scrofa domesticus 50.0 371 14.1 35.0 0.0 0.0 0.9 8 151 2.1 97 706.3 0.19 0.4 0 5.4 0 0.33 0.67 0
FR010 Babi, ginjal, segar (Kidney, pork, fresh) Daging Mentah (Raw) Sus scrofa domesticus 77.1 110 16.3 4.6 0.8 0.0 1.2 11 246 8.0 139 390.0 0.71 3.2 10 9.1 39 1.59 0.58 13
FR011 Babi, hati, segar (Liver, pork, fresh) Daging Mentah (Raw) Sus scrofa domesticus 72.3 129 19.7 4.8 1.7 0.0 1.5 10 362 18.0 110 447.0 0.58 0.1 6 5.7 4303 1.16 0.40 23
BP013 Bagea kelapa asin Umbi Berpati Olahan (Processed) Ambon Kue berbahan dasar sagu, kelapa, dan garam. 3.5 450 3.2 13.9 78.1 1.3 38 38 0.3 74 0.0 0.20 0.2 0 0 0.0 0 0.00 0.30 0
BP014 Bagea kelapa manis Umbi Berpati Olahan (Processed) Ambon Kue berbahan dasar sagu, kelapa, dan gula 3.0 452 1.3 13.8 80.6 1.3 38 39 0.3 75 0.0 0.20 0.2 0 0 0.0 0 0.00 0.00 0
BP015 Bagea kenari asin Umbi Berpati Olahan (Processed) Sulawesi dan Ambon Kue berbahan dasar sagu, kelapa, garam, dan kenari 2.8 529 3.2 29.1 63.6 1.3 38 40 0.4 74 0.0 0.20 0.2 0 0 0.0 0 0.00 0.30 0
BP016 Bagea kenari manis Umbi Berpati Olahan (Processed) Sulawesi dan Ambon Kue berbahan dasar sagu, kelapa, gula, dan kenari 3.1 523 3.2 28.2 64.2 1.3 38 39 0.3 74 0.0 0.20 0.2 0 0 0.0 0 0.00 0.30 0
BP017 Bagea kw 1 Umbi Berpati Olahan (Processed) 7.2 416 6.5 9.4 76.3 0.4 0.6 49 77 4.9 312 2.6 13 0.08 0
BP018 Bagea kw 2 Umbi Berpati Olahan (Processed) 7.9 382 0.3 3.5 87.2 0.9 1.1 172 120 7.6 0 0 0 0.02 0
AP030 Bakpia, kue Serealia Olahan (Processed) 38.9 272 8.7 6.7 44.1 0.9 1.6 194 117 4.5 1392 2.9 1.00 0.31 0
DR005 Bakung, segar (Welsh onion, fresh) Sayuran Mentah (Raw) Allium fistulosum 92.5 27 2.0 0.2 4.2 3.8 1.1 19 20 0.5 37 340.0 0.20 0.3 1080 0.3 0.10 0.20 42
AP031 Bakwan Serealia Olahan (Processed) Di Jawa Barat disebut bala-bala; di Jawa Timur disebut ote-ote. Berbahan dasar campuran tepung terigu dan sayuran yang diolah dengan cara di goreng 40.5 280 8.2 10.2 39.0 3.4 2.1 204 79 7.0 0 0 0.08 0
NP001 Balichong (Tiny shrimp fermented) Bumbu Olahan (Processed) Udang kecil yang difermentasi 59.9 152 13.2 0.8 22.9 1.5 3.6 380 210 2.9 120 310.0 0.80 1.1 0 0.2 34 0.08 0.01
DR006 Baligo, segar (Wax gourd) Sayuran Mentah (Raw) Benincasa pruriens forma hispida 96.1 15 0.4 0.2 3.0 0.4 0.3 19 19 0.4 2 131.1 0.02 0.6 0 0.3 0.02 0.04 13
AP032 Bantal Serealia Olahan (Processed) NTB Jajanan dari ketan dan kacang tolo dibungkus daun kelapa diolah dengan cara dikukus. (Lontong ketan dan kacang) 52.3 190 3.3 0.3 43.5 3.4 0.6 9 0 0.4 164 84.0 0.20 0.9 3.6 0.02 0.27
EP001 Barongko Buah Olahan (Processed) Bugis Bahan dasar terdiri dari pisang dihaluskan ditambah santan dan gula pasir kemudian dibungkus daun pisang dan dikukus 66.7 159 3.1 5.8 23.5 0.7 35 65 1.2 46 78.0 0.30 0.6
AP033 Baruasa Serealia Olahan (Processed) Makassar Kue kering berbahan dasar tepung beras, gula pasir, telur, kelapa parut diolah dengan cara dipanggang 5.3 417 6.5 8.2 79.3 0.7
AP034 Batar daan Serealia Olahan (Processed) Timor Leste Semacam bubur jagung yang dilengkapi dengan campuran daging, kacang tanah, sayuran, dan belimbing 75.3 107 2.2 2.2 19.6 0.7 20 30 0.6 200 90.0 0.10 0.02 0.18
BR002 Batatas gembili, segar (Lesser yam, fresh) Umbi Berpati Mentah (Raw) Dioscorea esculenta 76.7 76 1.1 0.9 16.0 4.2 0.7 0 40 0.2 10 200.0 0.20 0.3 0 0 0.9 0 0.00 0.06 0
BP001 Batatas kelapa, ubi, bakar Umbi Berpati Olahan (Processed) 73.2 110 1.4 1.1 23.4 4.5 0.7 1 46 0.2 12 230.0 0.20 0.3 0 0 0.0 0 0.00 1.13 0
BP002 Batatas kelapa, ubi, kukus Umbi Berpati Olahan (Processed) 75.7 92 1.2 0.3 21.0 4.1 1.8 0 42 0.2 10 209.0 0.20 0.3 0 0 0.7 0 0.00 0.28 0
BR003 Batatas kelapa, ubi, segar Umbi Berpati Mentah (Raw) 76.1 89 1.1 0.1 21.0 4.0 0.7 0 40 0.2 20 340.0 0.10 0.2 0 0 0.9 0 0.00 0.38 0
BP003 Batatas tali, ubi, rebus Umbi Berpati Olahan (Processed) 53.2 182 2.4 0.4 42.2 9.2 1.8 1 80 0.3 20 402.0 0.30 0.6 0 0 1.3 0 0.00 0.27 0
DR007 Bawang bombay, segar (Onion, fresh) Sayuran Mentah (Raw) Allium cepa cv. Group Common Onion 87.5 43 1.4 0.2 10.3 2.0 0.6 32 44 0.5 12 9.6 0.10 0.3 788 50 0.4 0.21 0.03 9
NR007 Bawang merah, segar (Shallot) Bumbu Mentah (Raw) Allium fistulosum 88.0 46 1.5 0.3 9.2 1.7 1.0 36 40 0.8 7 178.6 0.06 0.2 2 0.2 0.04 0.03 2
NR008 Bawang putih, segar (Garlic) Bumbu Mentah (Raw) Allium sativum 71.0 112 4.5 0.2 23.1 0.6 1.8 42 134 1.0 46 665.7 0.09 0.4 0 0.3 0.07 0.22 15
DP002 Bayam ,rebus Sayuran Olahan (Processed) 93.5 23 1.2 0.6 3.7 1.1 1.0 150 35 0.5 16 308.4 0.20 0.3 3282 2864 0.9 0 0.10 0.02 19
DR009 Bayam merah, segar (Spinach, red, fresh) Sayuran Mentah (Raw) Amaranthus tricolor 88.5 41 2.2 0.8 6.3 2.2 2.2 520 80 7.0 20 60.0 0.20 0.8 7325 0.1 0 0.10 0.20 62
DP001 Bayam, kukus Sayuran Olahan (Processed) 90.7 30 1.3 0.7 5.8 1.2 1.6 239 35 5.7 15 431.0 0.10 0.3 2699 3750 0.9 0 0.10 0.02 32
DR008 Bayam, segar (Spinach, fresh) Sayuran Mentah (Raw) Amaranthus tricolor 94.5 16 0.9 0.4 2.9 0.7 1.3 166 76 3.5 16 456.4 0.13 0.4 2699 2293 1.0 0.10 0.04 41
HP005 Bayau mi balu, masakan Telur Olahan (Processed) Kuning telur dibuat seperti kue dadar kemudian dimasak dengan sirup gula putih 36.1 313 6.0 12.2 44.8 0.9 89 9.7 783 0.27 0.14
FR012 Bebek (itik), daging, segar (Duck, meat, fresh) Daging Mentah (Raw) Anas platyrhynchos domesticus 54.3 321 16.0 28.6 0.0 0.0 1.1 15 188 1.8 54 199.0 0.21 1.2 0 4.3 273 0.28 0.10 0
FR013 Bebek alabio, daging, segar (Duck, alabio, meat, fresh) Daging Mentah (Raw) Anas platyrhynchos domesticus 57.0 303 11.3 27.0 3.7 0.0 1.0 20 293 4.8 50 260.0 0.70 2.0 0 4.1 0.04 0.36
FP003 Bebek, daging, goreng Daging Olahan (Processed) 48.8 300 24.0 20.7 4.5 0.0 2.0 170 170 4.1 34 6.0 0.40 3.0 0 10.6 0.40 0.10
DP026 Beberuk Sayuran Olahan (Processed) NTB Sayuran mentah (kacang panjang dan terong ungu kecil diiris halus), ditambah bumbu / saos : cabe merah, cabe rawit merah, tomat, terasi, dan garam 89.1 65 1.1 5.2 3.5 3.1 1.1 179 72 8.3 53 427.0 0.40 0.2 44 4.4 0.30
FP036 Beef burger Daging Olahan (Processed) 45.5 258 10.6 9.5 32.5 0.4 2.2 210 157 2.6 572 189.1 7580 218 0.95 0
FP037 Beef teriyaki, masakan Daging Olahan (Processed) Jepang Daging sapi bumbu teriyaki (rasa manis). 65.1 151 8.6 3.1 22.3 0.3 0.9 142 62 2.3 377 400 22 0.53 0
FP038 Beef yakiniku, masakan Daging Olahan (Processed) Jepang Daging sapi panggang (rasa gurih) 67.7 132 9.8 1.1 20.7 0.3 0.8 302 67 2.0 409 700 78 0.62 0
NP002 Bekasam (Tiny shrimp fermented) Bumbu Olahan (Processed) Udang kecil yang difermentasi 65.5 116 11.9 4.9 6.1 3.5 11.6 704 757 7.5 711 176.0 0.80 1.9 0 2.1 0.03 0.00
NP003 Bekasang (Fermented fish) Bumbu Olahan (Processed) Ikan yang difermentasi 67.1 78 11.4 2.0 3.6 0.4 15.9 54 97 2.6 4016 121.0 0.20 4.8 0.6 0.12 0.15
GP001 Bekicot, dendeng, mentah Ikan/Kerang/Udang dll Olahan (Processed) 6.7 441 48.7 20.3 15.8 0.0 8.4 692 523 16.6 1408 6 0.56 69
FR014 Belibis, daging, segar (Whistling duck, meat, fresh) Daging Mentah (Raw) Dendrocygna arcuata 71.3 131 20.2 4.3 2.8 0.0 1.4 8 192 9.6 46 104.0 1.20 1.6 0 2.7 0.08 0.37
ER006 Belimbing, segar (Starfruit, fresh) Buah Mentah (Raw) Averrhoa carambola 90.0 36 0.4 0.4 8.8 3.2 0.4 4 12 1.1 4 130.0 0.1 29 170 0.03 35
BP004 Belitung, talas, kukus Umbi Berpati Olahan (Processed) 63.1 145 1.2 0.4 34.2 1.0 1.1 21 48 0.9 7 552.6 0.20 0.9 0 0 2.3 0 0.10 0.08 1
BR004 Belitung, talas, segar (Taro, belitung, steamed) Umbi Berpati Mentah (Raw) Xanthosoma sagittifolium 63.1 145 1.2 0.4 34.2 1.5 1.1 26 54 1.4 6 536.1 0.20 0.9 0 0 2.3 0 0.10 0.10 2
GP002 Belut, goreng (Asian swamp eel, fresh) Ikan/Kerang/Udang dll Olahan (Processed) Monopterus albus 11.2 417 25.9 19.4 32.0 0.0 11.5 840 872 4.9 71 217.7 0.30 1.8 0 10.5 0 0.20 0.00 0
GR001 Belut, segar (Asian swamp eel, fresh) Ikan/Kerang/Udang dll Mentah (Raw) Monopterus albus 81.5 70 14.6 0.8 1.0 0.0 2.1 49 155 1.5 55 169.0 0.20 1.2 0 7.7 0.12 0.22
GR002 Belut,laut, segar (Eel, fresh) Ikan/Kerang/Udang dll Mentah (Raw) Macrotema caligans 79.5 93 12.8 1.5 6.1 0.0 4.1 60 199 3.0 33 175.9 0.10 1.0 3 71 2.7 51 0.00 0.06
BR005 Bengkuang, segar (Yam bean, fresh) Umbi Berpati Mentah (Raw) Pachyrrhizus erosus 85.1 59 1.4 0.2 12.8 1.0 0.5 15 18 0.6 2 244.3 0.10 0.3 0 0.2 0.10 0.04 20
BR006 Bentul (Komba), talas, segar (Taro, bentul, fresh) Umbi Berpati Mentah (Raw) Colocasia esculenta 75.8 98 1.6 0.7 20.9 0.7 1.8 44 66 1.5 195.5 0.20 0.6 0 0 0.8 0 0.10 0.02 0
BP005 Bentul, talas, kukus Umbi Berpati Olahan (Processed) 81.1 71 2.3 0.3 15.4 0.5 0.9 29 26 0.6 201.0 0.20 0.6 0 0 0.0 0 0.00 0.06 21
BP019 Beras Cerdas Umbi Berpati Olahan (Processed) Jawa Timur Bahan dasar terdiri dari Tepung jagung dan tepung mocaf dengan perbandingan 40 : 60 11.3 350 2.7 1.1 82.3 6.2 2.6 28 351 2.9 358 568.0 0.20 0.9 0 0 0.3 0.20 0.02 0
BP020 Beras ganyong Umbi Berpati Olahan (Processed) Bengkulu Pangan tunggal terolah/ produk yang berbahan baku ganyong dan jagung 9.3 364 3.4 0.7 86.3 4.7 0.5 4 47 5.0 4 72.2 0.20 0.6 1 0 0.3 0.02 0.02 0
AR002 Beras giling var pelita, mentah (Rice, raw) Serealia Mentah (Raw) Oryza sativa 369 9.5 1.4 77.1 0.4 0.6 171 1.4 34 0.0 0.00 0.0 0 0 0.0 0.00 0.26 0
AR003 Beras giling var rojolele, mentah (Rice. Raw) Serealia Mentah (Raw) Oryza sativa 12.0 357 8.4 1.7 77.1 0.2 0.8 147 81 1.8 34 112.9 0.14 0.1 0 80 1.5 0.02 0.20 0
AR001 Beras giling, mentah (Rice, raw) Serealia Mentah (Raw) Oryza sativa 357 8.4 1.7 77.1 0.2 0.8 81 1.8 27 71.0 0.10 0.5 0 0 2.6 0.08 0.20 0
AR004 Beras hitam, mentah (Rice, raw) Serealia Mentah (Raw) Oryza sativa 12.9 351 8.0 1.3 76.9 20.1 0.9 6 198 0.1 15 105.0 0.10 1.6 0 0 0.0 0 0.06 0.21 0
AR005 Beras jagung kuning, kering, mentah (Corn, yellow Serealia Mentah (Raw) Zea mays 10.8 358 5.5 0.1 82.7 10.0 0.9 20 90 1.4 1 80.0 0.10 4.1 641 1.0 0.08 0.12 3
AR006 Beras jagung putih, kering, mentah (Corn, white, died, crushed, raw) Serealia Mentah (Raw) Zea mays 22.5 307 4.8 0.1 71.8 10.0 0.8 17 78 1.2 1 70.0 0.10 3.5 301 0.9 0.07 0.15 0
AR007 Beras ketan hitam tumbuk, mentah (Glutinous rice, black, husk,raw) Serealia Mentah (Raw) Oryza sativa var. glutinosa 13.7 360 8.0 2.3 74.5 1.0 1.5 10 347 6.2 11 288.0 0.28 2.2 0 0 2.0 0 0.10 0.24 0
AR008 Beras ketan putih tumbuk, mentah (Glutinous rice, white, husk,raw) Serealia Mentah (Raw) Oryza sativa var. glutinosa 12.9 361 7.4 0.8 78.4 0.4 0.5 13 157 3.4 3 282.0 0.28 2.2 0 0 1.4 0 0.00 0.28 0
AR009 Beras ladang, mentah (Rice, raw) Serealia Mentah (Raw) Oryza sativa 9.8 376 7.5 3.8 78.0 5.9 0.9 20 110 0.8 10 70.0 0.10 1.4 0 5.1 0 0.20 0.20 0
AR010 Beras menir, mentah (Rice, crushed, raw) Serealia Mentah (Raw) Oryza sativa 12.0 362 7.7 4.4 73.0 0.2 0.2 22 272 3.7 90 201.0 0.10 0.5 0 1.9 0 0.00 0.55 0
AR011 Beras parboiled (Rice, parboiled) Serealia Mentah (Raw) Oryza sativa 10.0 353 6.8 0.6 80.0 0.5 2.5 5 142 0.8 2 46.0 0.28 1.0 0 3.4 0 0.11 0.22 0
BP021 Beras Siger Umbi Berpati Olahan (Processed) Lampung Bahan dasar singkong 13.5 344 1.1 0.2 28.3 5.6 0.7 32 22 5.6 106 77.9 0.10 0.5 0 0 0.2 0.10 0.02 0
AR013 Beras tumbuk merah, mentah (Rice, brown with husk, raw) Serealia Mentah (Raw) Oryza sativa 14.6 352 7.3 0.9 76.2 0.8 1.0 15 257 4.2 10 202.0 0.36 1.9 0 0 3.3 0 0.00 0.34 0
AR012 Beras tumbuk, mentah (Rice with husk, raw) Serealia Mentah (Raw) Oryza sativa 11.5 354 7.8 0.4 79.9 3.8 0.4 3 112 0.6 5 85.0 0.50 1.5 0 5.1 0 0.22 0.25 0
GP055 Betok wadi, masakan (Climbing gouramy) Ikan/Kerang/Udang dll Olahan (Processed) Kalimantan Tengah Anabas testudineus Ikan betok yang dibersihkan lalu difermentasi dengan garam dalam wadah beling, setalah itu dimasak sesuai selera, digoreng atau disayur. 69.2 145 16.3 7.0 4.1 3.4 405 523 1.8 69 203.0 1.00 1.3 0.22
AP007 Bihun goreng instan Serealia Olahan (Processed) 9.0 381 6.1 3.9 80.3 0.7 266 151 2.9 928 400 58 0.37 0
AP008 Bihun Jagung, mentah Serealia Olahan (Processed) Jawa Barat Bihun, produk setengah jadi berbahan dasar tepung jagung 11.3 354 0.5 0.3 87.4 3.0 0.5 13 111 0.6 49 1.4 0.40 0.0 0 0 0.3 0.02 0.02 0
AP006 Bihun, mentah Serealia Olahan (Processed) 12.9 348 4.7 0.1 82.1 1.2 0.2 6 35 1.8 12 5.0 0.08 0.7 0 0 0.2 0 0.00 0.00 0
BP022 Biji nangka/Biji salak Umbi Berpati Olahan (Processed) Nama lain : candil. Bahan dasar : ubi, tapioka, berkuah air gula jawa dan santan 40.5 262 2.3 5.4 51.1 8.0 0.7 60 80 0.8 10 2.0 0.60 2.0 1667 0 1.00 0.10 10
AP035 Bika ambon Serealia Olahan (Processed) Medan Kue basah berbahan dasar tepung terigu, tepung tapioka, ragi, gula pasir, telur, santan diolah dengan cara dipanggang 51.5 199 2.1 1.5 44.4 0.3 0.6 45 28 1.8 408 0.0 0 0.10 0
AP036 Bingka Serealia Olahan (Processed) Banjarmasin Seperti kue lumpur. Berbahan dasar tepung terigu, kentang, telur, santan, gula, garam 44.4 273 5.3 10.6 39.1 0.6
AP029 Biskuit Serealia Olahan (Processed) 2.2 458 6.9 14.4 75.1 2.1 1.4 62 87 2.7 241 20.3 0.16 0.6 14 1.4 0 0.15 0.09 0
